"User-ID";"Location";"Age"
"25916";"patton, missouri, usa";"24"
"25919";"evansville, indiana, usa";NULL
"25930";"hillsborough, new jersey, usa";NULL
"25955";"brussels, brussels, belgium";"28"
"25957";"lich, hessen, germany";"41"
"25966";"key west, florida, usa";NULL
"25976";"lakeland, florida, usa";NULL
"25981";"nj, new jersey, usa";NULL
"25996";"cave creek, arizona, usa";"36"
"26030";"apple valley, minnesota, usa";"47"
"26047";"rochester, new york, usa";"51"
"26057";"halifax, nova scotia, canada";"18"
"26070";"houston, texas, usa";"14"
"26084";"tuscaloosa, alabama, usa";"21"
"26094";"schneverdingen, niedersachsen, germany";"22"
"26120";"leeds, england, united kingdom";"31"
"26121";"porto, porto, portugal";"27"
"26122";"coimbra, coimbra, portugal";"24"
"26124";"tuntange, n/a, luxembourg";"32"
"26129";"silver spring, maryland, usa";"37"
"26133";"evanston, illinois, usa";"38"
"26134";"yorktown heights, new york, usa";"39"
"26145";"knoxville, tennessee, usa";"24"
"26146";"norwich, england, united kingdom";"29"
"26151";"kaiserslautern, rheinland-pfalz, germany";NULL
"26153";"bismarck, north dakota, usa";"42"
"26160";"winnipeg, manitoba, canada";"26"
"26161";"libertyville, illinois, usa";"48"
"26182";"austin, texas, usa";"30"
"26190";"collierville, tennessee, usa";"37"
"26196";"fall river, massachusetts, usa";"17"
"26200";"north potomac, maryland, usa";NULL
"26206";"olathe, kansas, usa";"35"
"26209";"springfield, missouri, usa";NULL
"26231";"st. thomas, ontario, canada";"36"
"26240";"sacramento, california, usa";NULL
"26284";"new bern, north carolina, usa";NULL
"26326";"christchurch, canterbury, new zealand";NULL
"26332";"derby, england,";"30"
"26346";"redmond, oregon, usa";"60"
"26350";"appleton, wisconsin, usa";"51"
"26371";"vancouver, british columbia, canada";"65"
"26374";"ashland, kentucky, usa";"40"
"26385";"surrey, british columbia, canada";"30"
"26411";"cold spring, minnesota, usa";"59"
"26412";"arlington, virginia, usa";NULL
"26416";"ft worth, texas, usa";"46"
"26418";"tangent, oregon, usa";"29"
"26422";"north myrtle beach, south carolina, usa";NULL
"26424";"sydney, new south wales, australia";"67"
"26432";"dublin, ,";"45"
"26435";"amarillo, texas, usa";"67"
"26443";"malakoff, hauts-de-seine, france";"27"
"26473";"charlotte, north carolina, usa";"37"
"26487";"winder, georgia, usa";"44"
"26490";"ft. collins, colorado, usa";"52"
"26509";"baltimore, maryland, usa";NULL
"26516";"victor, montana, usa";"67"
"26517";"dallas, north carolina, usa";NULL
"26518";"yardley, pennsylvania, usa";NULL
"26521";"lemars, iowa, usa";NULL
"26527";"mandan, north dakota, usa";NULL
"26535";"hickory, mississippi, usa";"41"
"26536";"san diego county, california, usa";NULL
"26538";"rawlins, wyoming, usa";"32"
"26543";"alexandria, virginia, usa";NULL
"26544";"woodbridge, virginia, usa";"37"
"26548";"brooklyn, new york, usa";"42"
"26553";"charlottesville, virginia, usa";NULL
"26561";"cincinnati, ohio, usa";"17"
"26579";"woodridge, illinois, usa";NULL
"26583";"dollard des ormeaux, quebec, canada";NULL
"26586";"westville, florida, usa";"60"
"26593";"peoria, arizona, usa";NULL
"26598";"san diego, california, usa";NULL
"26611";"mckinney, texas, usa";NULL
"26612";"pinson, alabama, usa";"55"
"26615";"new fairfield, connecticut, usa";"31"
"26616";"ann arbor, michigan, usa";"20"
"26620";"napa, california,";NULL
"26621";"haskell, new jersey, usa";NULL
"26624";"mclean, virginia, usa";NULL
"26628";"harwich, massachusetts, usa";"35"
"26659";"carpentersville, illinois, usa";NULL
"26664";"adelaide, south australia, australia";"15"
"26680";"montgat, catalunya, spain";"27"
"26706";"st. louis, missouri, usa";"28"
"26711";"burbank, california, usa";NULL
"26713";"santa cruz, california, usa";"39"
"26730";"herculaneum, missouri, usa";"13"
"26731";"sydney, new south wales, australia";"37"
"26738";"lüneburg, niedersachsen, germany";"21"
"26751";"peaks island, maine, usa";"57"
"26756";"willowick, ohio, usa";"35"
"26761";"st. louis, missouri, usa";"24"
"26774";"oakland, california, usa";NULL
"26782";"douglas, ,";"54"
"26798";"london, england, united kingdom";NULL
"26803";"minneapolis, minnesota, usa";"20"
"26813";"città di castello, umbria, italy";"28"
"26823";"edison, new jersey, usa";"32"
"26831";"manchester, kentucky, usa";"28"
"26847";"aachen, nordrhein-westfalen, germany";NULL
"26860";"london, england, united kingdom";"27"
"26883";"vienna, vienna, austria";NULL
"26910";"atlanta, georgia, usa";"42"
"26927";"waldsolms, hessen, germany";NULL
"26938";"sherwood park, alberta, canada";NULL
"26939";"toronto, ontario, canada";"33"
"26949";"brighton, england, united kingdom";NULL
"26969";"kanata, ontario, canada";NULL
"26973";"riverside, california, usa";"40"
"27017";"madrid, madrid, spain";"53"
"27061";"valencia, comunidad valenciana, spain";"25"
"27064";"hamburg, hamburg, germany";"34"
"27091";"marquette, michigan, usa";"21"
"27100";"zug, zug, switzerland";NULL
"27140";"baltimore, maryland, usa";"49"
"27144";"austin, texas, usa";NULL
"27149";"detroit, michigan, usa";"49"
"27168";"scottsdale, arizona, usa";"19"
"27169";"catlettsburg, kentucky, usa";NULL
"27172";"mobile, alabama, usa";NULL
"27193";"watertown, massachusetts, usa";"29"
"27204";"auburndale, florida, usa";"18"
"27214";"portland, oregon, usa";"30"
"27222";"charlotte, north carolina, usa";NULL
"27228";"woodstock, new york, usa";"47"
"27243";"mt. laurel, new jersey, usa";"21"
"27244";"palaiseau, ile de france, france";NULL
"27265";"braga, braga, portugal";"32"
"27287";"portland, oregon, usa";NULL
"27300";"berlin, berlin, germany";"27"
"27313";"miami, florida, usa";"14"
"27317";"maplewood, minnesota, usa";"25"
"27329";"south plainfield, new jersey, usa";"21"
"27352";"st. louis, missouri, usa";NULL
"27363";"leicester, england, united kingdom";"30"
"27383";"vancouver, washington, usa";"59"
"27391";"lancaster, pennsylvania, usa";NULL
"27413";"perugia, umbria, italy";"32"
"27448";"corner brook, newfoundland, canada";NULL
"27462";"lima, ohio, usa";NULL
"27472";"bountiful, utah, usa";"41"
"27499";"chicago, illinois, usa";"32"
"27527";"westerville, ohio, usa";"13"
"27538";"victoria, british columbia, canada";"24"
"27539";"lancaster, pennsylvania, usa";"35"
"27540";"twin lake, michigan, usa";"15"
"27551";"apache junction, arizona, usa";"56"
"27573";"hull, england, united kingdom";"44"
"27586";"two harbors, minnesota, usa";"15"
"27593";"logroño, la rioja, spain";NULL
"27596";"gurnee, illinois, usa";"15"
"27606";"seattle, washington, usa";"15"
"27612";"albuquerque, new mexico, usa";"15"
"27616";"covington, georgia, usa";"18"
"27617";"beaverton, ontario, canada";"32"
"27621";"mezzago, lombardia, italy";NULL
"27647";"lisboa, lisboa, portugal";NULL
"27650";"canberra, australian capital territory, australia";"27"
"27664";"bakersfield, california, usa";"25"
"27672";"cowplain, england, united kingdom";"37"
"27673";"troy, ohio, usa";"56"
"27684";"knox, pennsylvania, usa";NULL
"27704";"sarasota, florida, usa";NULL
"27724";"heathmont, victoria, australia";"40"
"27736";"staffs/leicester, england, united kingdom";"21"
"27740";"san diego, , usa";"57"
"27741";"aachen, nordrhein-westfalen, germany";"29"
"27744";"unteraegeri, zug, switzerland";"24"
"27788";"picton, marlborough, new zealand";NULL
"27809";"twickenham, england, united kingdom";NULL
"27812";"long beach, california, usa";"33"
"27813";"boerne, texas, usa";"34"
"27821";"milton, new york, usa";"25"
"27838";"new haven,, connecticut, usa";NULL
"27874";"sheffield, south yorkshire, united kingdom";"62"
"27875";"new port richey, florida, usa";NULL
"27888";"tomball, texas, usa";NULL
"27890";"lansing, michigan, usa";"49"
"27891";"fort smith, arkansas, usa";"27"
"27907";"anaheim, california, usa";NULL
"27929";"pully, vaud, switzerland";"42"
"27936";"melbourne, victoria, australia";NULL
"27947";"lima, ohio, usa";"28"
"27955";"coal township, pennsylvania, usa";"16"
"27956";"galena, ohio, usa";"36"
"27961";"bellingham, washington, usa";NULL
"27964";"orleans, ontario, canada";"30"
"27979";"bronx, new york, usa";"26"
"28004";"berkeley heights, new jersey, usa";NULL
"28016";"port clinton, ohio, usa";"31"
"28056";"lancaster, pennsylvania, usa";"36"
"28069";"columbus, ohio, usa";"21"
"28072";"derwood, maryland, usa";NULL
"28076";"kansas city, missouri, usa";"25"
"28082";"west hartford, connecticut, usa";"74"
"28089";"chelmsford, massachusetts, usa";"22"
"28091";"fort collins, colorado, usa";"128"
"28094";"vancouver, british columbia, canada";NULL
"28096";"prescott, arizona, usa";"44"
"28111";"st catharines, ontario, canada";NULL
"28139";"new york, new york, usa";NULL
"28144";"orlando, florida, usa";NULL
"28150";"portland, oregon, usa";"25"
"28156";"mem martins, sintra, portugal";"14"
"28177";"grand rapids, michigan, usa";"26"
"28181";"anaheim, california, usa";NULL
"28191";"sydney, new south wales, australia";"27"
"28204";"south ohio, nova scotia, canada";"61"
"28205";"kingston, nova scotia, canada";"43"
"28219";"cape town, western cape, south africa";"42"
"28222";"san diego, california, usa";"23"
"28255";"richmond hill, ,";"23"
"28257";"bothell, washington, usa";"71"
"28269";"tigard, oregon, usa";NULL
"28284";"auckland, north shore, new zealand";"47"
"28289";"n/a, utah, usa";NULL
"28299";"amarillo, texas, usa";"36"
"28315";"spring lake, , usa";NULL
"28360";"oakwood, georgia, usa";"15"
"28371";"northshore, minnesota, usa";NULL
"28372";"north apollo, ,";NULL
"28373";"haworth, uk, united kingdom";"101"
"28374";"willis, michigan, usa";"31"
"28386";"toronto, ,";"54"
"28395";"princeton junction, new jersey, usa";"32"
"28430";"dewey, arizona, usa";"44"
"28448";"são paulo, são paulo, brazil";NULL
"28451";"altamonte springs, florida, usa";"31"
"28454";"portland, maine, usa";"50"
"28477";"singapore, singapore, singapore";"22"
"28481";"venice, california, usa";NULL
"28488";"la vila joiosa, alicante, spain";"41"
"28492";"slough, england, united kingdom";"31"
"28519";"atlanta, georgia, usa";"23"
"28523";"springfield, missouri, usa";"24"
"28525";"lier, antwerp, belgium";"31"
"28534";"essen, nordrhein-westfalen, germany";"34"
"28537";"bochum, nordrhein-westfalen, germany";"29"
"28539";"clovis, california, usa";"51"
"28543";"ipoh, ,";"28"
"28552";"hiram, ohio, usa";"18"
"28575";"stow, ohio, usa";NULL
"28582";"albuquerque, new mexico, usa";NULL
"28591";"michie, tennessee, usa";"33"
"28592";"ellenton, florida, usa";"66"
"28594";"thunder bay, ontario, canada";"18"
"28602";"wingham, ontario, canada";NULL
"28619";"hartford, connecticut, usa";NULL
"28632";"vancouver, washington, usa";"37"
"28634";"bad axe, michigan, usa";"28"
"28647";"aspinwall, pennsylvania, usa";NULL
"28663";"sant cugat del vallès, barcelona, spain";NULL
"28666";"irving, texas, usa";"31"
"28667";"norwood, massachusetts, usa";"26"
"28682";"hyattsville, maryland, usa";"47"
"28694";"rapid city, south dakota, usa";"36"
"28700";"beaverton,, ,";"61"
"28709";"sewell, new jersey, usa";NULL
"28731";"louisville, kentucky, usa";"29"
"28735";"hannover, niedersachsen, germany";"58"
"28753";"sharon, connecticut, usa";NULL
"28763";"minneapolis, minnesota, usa";"29"
"28782";"warminster, pennsylvania, usa";"34"
"28790";"akron, ohio, usa";"28"
"28795";"seattle, washington, usa";NULL
"28820";"garland, texas, usa";NULL
"28865";"paoli, pennsylvania, usa";"39"
"28877";"modesto, california, usa";"68"
"28884";"victoria, british columbia, canada";"38"
"28899";"st. matthews, south carolina, usa";"69"
"28919";"laguna beach, california, usa";NULL
"28938";"asheville, north carolina, usa";"38"
"28945";"san francisco, california, usa";"62"
"28953";"woodville, wisconsin, usa";NULL
"28977";"north saint paul, minnesota, usa";"56"
"28980";"anchorage, alaska, usa";"11"
"28993";"nottingham, england, united kingdom";"48"
"29000";"woodville, wisconsin, usa";"44"
"29013";"preston, england, united kingdom";NULL
"29015";"north vancouver, british columbia, canada";"20"
"29028";"scarsdale, new york, usa";"28"
"29040";"new haven, connecticut, usa";"33"
"29056";"dover, delaware, usa";NULL
"29067";"encino, california, usa";NULL
"29070";"upper hutt, wellington, new zealand";"37"
"29094";"olive branch, mississippi, usa";NULL
"29101";"bolivar, missouri, usa";"38"
"29117";"lugano, ticino, switzerland";NULL
"29133";"philadelphia, pennsylvania, usa";"52"
"29135";"fresno, california, usa";NULL
"29139";"taguig, metro manila, philippines";"24"
"29168";"beacon, new york, usa";NULL
"29204";"boca raton, florida, usa";NULL
"29209";"boca raton, florida, usa";NULL
"29232";"austin, texas, usa";NULL
"29246";"herman, minnesota, usa";"36"
"29259";"mt. airy, , usa";"39"
"29279";"philadelphia, pennsylvania, usa";"43"
"29291";"erkelenz, nordrhein-westfalen, germany";NULL
"29306";"haward, california, usa";"48"
"29332";"boxtel, noord-brabant, netherlands";"11"
"29337";"krimpen a/d ijssel, z. holland, netherlands";"58"
"29342";"doetinchem, gelderland, netherlands";"35"
"29351";"reinbek, schleswig-holstein, germany";"50"
"29372";"paris, paris, france";"39"
"29380";"bayreuth, bayern, germany";NULL
"29387";"plymouth, minnesota, usa";NULL
"29394";"jefferson city, tennessee, usa";NULL
"29408";"washington, indiana, usa";"56"
"29415";"new york, new york, usa";NULL
"29419";"norcross, georgia, usa";NULL
"29424";"calgary, alberta, canada";NULL
"29443";"wolverhampton, england, united kingdom";"34"
"29453";"denver, colorado, usa";NULL
"29471";"los angeles, california, usa";"34"
"29486";"west lafayette, indiana, usa";NULL
"29497";"boise, ,";NULL
"29526";"knoxville, tennessee, usa";"26"
"29539";"recife, alaska, brazil";"39"
"29570";"ljubljana, n/a, slovenia";"24"
"29605";"frankfurt, hessen, germany";"46"
"29627";"bolton, england, united kingdom";"0"
"29648";"clarks summit, pennsylvania, usa";"20"
"29654";"offenbach, hessen, germany";"42"
"29694";"melbourne, victoria, australia";"40"
"29700";"steveston, british columbia, canada";NULL
"29702";"chicago, ,";"52"
"29725";"rimini, ,";"35"
"29743";"la mirada, california, usa";"22"
"29757";"davoren park, south australia, australia";"38"
"29789";"san francisco, california, usa";NULL
"29795";"london, ,";"27"
"29806";"bonita springs, florida, usa";NULL
"29835";"victoria, british columbia, canada";NULL
"29846";"newport news, virginia, usa";"49"
"29848";"burnaby, british columbia, canada";"37"
"29850";"san lazzaro di savena (bo), emilia romagna, italy";"31"
"29855";"morris, connecticut, usa";"53"
"29867";"lynchburg, virginia, usa";"62"
"29881";"saskatoon, saskatchewan, canada";"44"
"29885";"suffolk, virginia, usa";"52"
"29888";"hedgesville, west virginia, usa";"65"
"29905";"conway, arkansas, usa";"33"
"29907";"merion station, pennsylvania, usa";NULL
"29915";"fullerton, california, usa";"38"
"29928";"lubbock, texas, usa";NULL
"29974";"gulfport, florida, usa";NULL
"30022";"queens village, new york, usa";"37"
"30029";"simi valley, california, usa";"37"
"30035";"vancouver, british columbia, canada";"37"
"30052";"minneapolis, minnesota, usa";NULL
"30072";"st. louis, missouri, usa";"11"
"30078";"littlestown, pennsylvania, usa";NULL
"30081";"east providence, rhode island, usa";"25"
"30085";"sparta, michigan, usa";NULL
"30094";"san rafael, california, usa";"44"
"30104";"minneapolis, minnesota, usa";"37"
"30116";"toronto, ontario, canada";"49"
"30120";"norwalk, california, usa";NULL
"30125";"knox, indiana, usa";"15"
"30127";"lynchburg, virginia, usa";NULL
"30131";"college station, texas, usa";"25"
"30144";"apo, armed forces europe, usa";NULL
"30170";"bochum, nordrhein-westfalen, germany";"53"
"30183";"chicago - northern suburb, illinois, usa";NULL
"30202";"orangeville, ontario, canada";"42"
"30210";"apple creek, ohio, usa";"27"
"30245";"houston, texas, usa";"41"
"30246";"reading, ,";NULL
"30249";"vilnius, n/a, lithuania";"16"
"30261";"manchester, missouri, usa";"27"
"30263";"traverse city, michigan, usa";NULL
"30270";"waukesha, wisconsin, usa";"42"
"30273";"naples, florida, usa";"25"
"30276";"wildwood, new jersey, usa";"49"
"30279";"ponta delgada, açores, portugal";"26"
"30281";"columbus, ohio, usa";"52"
"30290";"portland, oregon, usa";"29"
"30291";"san leandro, california, usa";"54"
"30293";"leeds, n/a, united kingdom";"54"
"30312";"auburn, california, usa";"25"
"30316";"santa cruz, california, usa";NULL
